Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag,PopulationDensity,DistanceToHighway,DailyTrafficVolume,NearbyRestaurants,NearbyShoppingCenters,ParkingCapacity,LandUseType,MedianIncome,ClimateZone,PeakHours,AvgChargingDuration,DailyUtilizationRate,WeeklyPeakDay,InstallationDate,MostCommonEVModel,AvgBatteryCapacity,MaxChargingSpeed
Unknown,22,Unknown,Unknown,Unknown,Unknown,-32.9291638,151.7720103,Chargefox,Unknown,,Unknown,0,2225.4137276513043,2.675159952574271,14977,5,0,6,Industrial,81034.3470037117,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",85.83794825754649,0.6684163257975764,Monday,2020-06-08 18:44:23.705435424,MG ZS EV,76.42717182521774,11.008958531015296
Unknown,22,Unknown,Unknown,Unknown,Unknown,-33.8763052,151.1778386,Chargefox,Unknown,,Unknown,0,2959.0329787906594,1.7449855321917929,17797,4,1,19,Public Use,68728.09634817328,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",32.84610839055972,0.633873753242562,Thursday,2020-11-05 02:36:32.402104040,Tesla Model Y,66.50252640309232,11.10463479503837
Unknown,7,Unknown,Unknown,Unknown,Unknown,-32.9028042,151.6906686,Chargepoint,Unknown,,Unknown,0,2674.475270886422,0.3825497241834955,6452,6,0,16,Public Use,65514.53514882792,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",44.142275222171634,0.3727865397639929,Monday,2019-06-24 22:14:47.901811806,BYD Atto 3,70.48062507144517,17.5719163745726
Unknown,22,Unknown,Unknown,Unknown,Unknown,-33.9138057,151.2391178,Chargefox,Unknown,,Unknown,0,3281.3602557812187,2.903936584719946,17483,8,1,13,Activity Centre,69855.92926492724,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",87.67983981494996,0.3690088053322024,Wednesday,2019-12-28 14:04:58.772647576,Tesla Model 3,83.20069626201862,16.49119310488664
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9053712,151.2129122,Chargefox,Unknown,,Unknown,1,3199.310512750617,1.1646030219047807,9228,3,1,15,Activity Centre,72675.06827479338,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",54.844763757732125,0.6392038814357752,Tuesday,2019-05-04 17:29:29.491525424,Tesla Model Y,68.29236682177749,9.93253315503684
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.7644055,144.9222192,Tesla Supercharger,Unknown,,Unknown,1,2706.991358073298,2.571928106621917,5482,9,1,15,Residential,80176.69506661322,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",45.19604352992287,0.5183717564295846,Thursday,2020-04-04 17:11:49.059029808,Tesla Model 3,72.66096153653054,10.370903204581488
Unknown,1,Unknown,Unknown,Unknown,Unknown,-26.9182695,152.9964595,Evie Networks,Unknown,,Unknown,1,2844.770235069494,2.0948507148699242,16697,6,0,11,Activity Centre,79138.6711047257,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",77.89393160412912,0.3551070249522331,Monday,2019-01-26 14:22:39.205143191,Tesla Model 3,75.02450264827284,10.129704867085005
Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.4954744,153.0167803,Unknown,Unknown,,Unknown,0,2894.3038157274045,1.0284423718526836,15658,8,0,19,Public Use,77197.9824168116,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",52.73028734040568,0.3779282200852227,Thursday,2019-12-14 17:17:42.536528348,Hyundai Kona Electric,76.8865025468793,8.269939108737239
Unknown,3,Unknown,Unknown,Unknown,Unknown,-32.6539082,151.9625258,Chargefox,CHAdeMO,,Unknown,0,2280.311683542383,2.0041391361481384,6369,9,1,14,Mixed Use,67077.07823059504,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",86.7590828324197,0.549043826308102,Thursday,2022-09-21 22:48:27.773232032,Polestar 2,77.99297746034924,72.95801869276394
Unknown,2,Unknown,Unknown,Unknown,Unknown,-41.9293446,147.4945273,Evie Networks,CHAdeMO,,Unknown,0,2636.3912504854416,2.845689574132906,14014,9,1,16,Residential,78039.19223343462,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",52.0020763575419,0.34831939790018773,Wednesday,2020-02-20 23:38:07.083576856,Hyundai Kona Electric,80.00793900332926,86.75525857247887
Unknown,1,Unknown,Unknown,Unknown,Unknown,-29.0106618,134.7543104,"Tesla, Inc.",Unknown,,Unknown,0,2006.4986618607486,2.128074700774277,12767,6,1,8,Activity Centre,78280.28659101616,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",61.61158944671732,0.36639445067582466,Tuesday,2019-11-05 06:07:47.095265928,Tesla Model Y,73.29617084635541,8.815080450960785
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.7189925,144.9614795,Chargefox,CHAdeMO,,Unknown,0,3385.2744139469887,2.2574858554679826,7848,4,2,15,Commercial,83105.70473394067,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",61.79131541627372,0.659605801293734,Wednesday,2020-05-20 13:57:24.301578024,Tesla Model 3,72.95419110042434,58.45870480998923
Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.0837898,146.9148011,NRMA,CHAdeMO,,Unknown,1,2286.5736543599046,1.7187224147411937,13915,6,1,10,Residential,68990.51933952745,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",78.33196536559376,0.3525725268753799,Thursday,2023-01-14 01:54:27.562828768,Tesla Model 3,71.0193266633669,61.10110470857527
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.5613256,143.8623024,Chargefox,CHAdeMO,,Unknown,1,2848.5376651560096,2.070118866986677,12463,9,1,7,Commercial,82417.43360812095,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",73.45285394215483,0.610668928447423,Monday,2021-01-08 02:33:10.414962016,Tesla Model Y,67.38519539160632,67.49311380921128
Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7099111,150.1774214,Evie Networks,Unknown,,Unknown,0,3046.5396186200046,2.706523488161768,16938,6,2,11,Industrial,68151.17066267275,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",35.82287562108837,0.3550759680672605,Thursday,2020-09-13 20:15:17.358270024,MG ZS EV,63.54586356501153,14.380294356310234
Unknown,4,Unknown,Unknown,Unknown,Unknown,-26.1881513,152.6612476,Tesla Supercharger,Unknown,,Unknown,0,3381.483997562214,2.0026280310821,8107,8,1,19,Mixed Use,83468.8664565586,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",85.01780344290665,0.6068668181218936,Tuesday,2023-03-08 09:51:39.240210416,Tesla Model 3,82.01619750307269,20.08309203876283
Unknown,1,Unknown,Unknown,Unknown,Unknown,-32.7742468,151.2946203,NRMA,Unknown,,Unknown,1,2057.492149768335,2.570437923394897,15012,6,1,14,Industrial,83850.51536183644,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",87.31724786286831,0.524372438462117,Monday,2020-11-10 10:36:15.569842200,Polestar 2,73.10886339636343,17.19702371852018
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9306373,151.2464722,Unknown,Unknown,,Unknown,1,3974.7783304599925,1.6938557752161705,7821,9,1,12,Residential,70163.44721647663,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",82.69044091458518,0.510954055773679,Thursday,2023-08-28 04:54:33.874926944,Hyundai Kona Electric,66.53055875180982,19.823092869896875
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8244076,144.9244765,Unknown,Unknown,,Unknown,1,3923.021000669868,2.4998202630427624,18258,5,2,11,Activity Centre,79991.54818421297,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",82.96279371245339,0.5800930082081126,Thursday,2020-07-25 17:05:55.581531272,Tesla Model Y,63.97365124340287,19.625259785768275
Unknown,1,Unknown,Unknown,Unknown,Unknown,-32.1997712,152.5199677,Unknown,Unknown,,Unknown,1,3889.890003924005,1.0276839698699727,8846,7,1,12,Commercial,66281.43522276304,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",82.7313285873338,0.5514620752414265,Thursday,2022-11-30 06:44:48.953828176,Polestar 2,66.17766003079548,15.599701702506007
Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.7719979,144.9789845,Unknown,Unknown,,Unknown,0,2404.0981172255047,1.5938059925465704,10051,8,1,12,Activity Centre,81654.64666752124,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",46.813981137542356,0.41815682621917477,Thursday,2020-12-28 10:33:44.079485688,Hyundai Kona Electric,84.85104857084903,20.043004189616656
Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.6396148,143.5644882,NRMA,CHAdeMO,,Unknown,1,3606.668099414828,0.5818086634582949,16404,8,2,12,Mixed Use,75780.62361309955,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",72.10062253760977,0.46895142703594883,Wednesday,2023-03-29 17:50:31.911163072,Tesla Model Y,60.117862436447794,53.91349043678397
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.9208333,145.1400183,Unknown,Type 2 (Socket Only),,Unknown,1,2303.342377916433,2.8933168575593977,14286,6,0,5,Public Use,77461.90934233172,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",73.26376656233089,0.515362994879924,Thursday,2022-12-08 19:32:22.022209248,BYD Atto 3,72.65991364321845,21.309029422522414
Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.2998964,149.190361,Unknown,Type 2 (Socket Only),,Unknown,0,3135.3155204638188,0.817594615733882,12305,5,0,14,Residential,68737.75078120333,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",39.094883395008196,0.3195181694017489,Wednesday,2020-05-01 09:10:24.897720632,Tesla Model 3,67.02440254467655,21.462946637169868
Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.279627,149.1283604,Evie Networks,CHAdeMO,,Unknown,0,3522.44326922473,1.2611773125722194,6372,5,1,10,Activity Centre,71948.46214521567,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",51.929107235646995,0.5950835029969072,Thursday,2021-01-07 00:57:13.781414384,Tesla Model Y,78.35118724431983,79.13317465502557
Unknown,4,Unknown,Unknown,Unknown,Unknown,-35.2801903,149.1354521,Unknown,Type 2 (Socket Only),,Unknown,0,2223.964586658978,2.2397167070100807,17163,2,2,14,Commercial,66474.30689458444,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",41.990805212789745,0.6079328337939989,Friday,2022-05-25 11:42:44.815897136,Hyundai Kona Electric,71.7911293531869,13.458911336610074
Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.3224367,149.165535,Chargefox,CHAdeMO,,Unknown,0,2200.7724260592117,2.486100419638329,14335,5,0,15,Residential,82402.29485555562,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",42.67281948457666,0.3675478570814531,Wednesday,2022-05-12 16:31:25.213325552,Tesla Model Y,75.5741905061224,81.89338894873708
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8908025,151.2762714,Unknown,Unknown,,Unknown,1,3177.06937482803,1.3773840833900919,8842,6,0,15,Commercial,71869.75882193568,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",72.87799507560761,0.46805046764221786,Friday,2022-01-26 00:37:01.858562256,Hyundai Kona Electric,80.80301047771357,14.028555172866975
Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.6817118,146.7164989,Mt Field Visitor Centre,Type 2 (Socket Only),,Unknown,0,2627.8027755338235,2.478417149122807,19214,9,2,5,Activity Centre,66763.95863929066,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",87.7529540319946,0.5386660372604855,Tuesday,2019-10-03 04:33:31.455289304,Tesla Model 3,69.7738908616841,20.587711954821078
Unknown,1,Unknown,Unknown,Unknown,Unknown,-43.0312044,147.0474304,Huon Valley Council,Type 2 (Socket Only),,Unknown,0,2840.5408165338317,1.2837715885329324,8528,3,1,16,Residential,83472.951585481,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",51.219138164848,0.4073416587004459,Monday,2021-04-16 05:40:00.701344240,Tesla Model Y,65.8917550227363,17.57382557239978
Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8816834,147.3354788,TasPorts,Type 2 (Socket Only),,Unknown,0,2238.446099577916,2.0898101664763415,8555,4,0,16,Residential,75271.26174865439,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",87.92641533819686,0.4207944958712145,Tuesday,2019-12-26 10:53:05.505552312,Polestar 2,78.85960890975043,16.005053450519362
Unknown,4,Unknown,Unknown,Unknown,Unknown,-27.4157668,153.077346,Evie Networks,Unknown,,Unknown,0,2041.1780518158757,1.566428620663432,15154,9,1,13,Industrial,73531.38092072599,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",67.07919143879158,0.5290476962215376,Tuesday,2023-07-25 01:44:21.601402704,BYD Atto 3,81.49379240406122,17.8995587360765
0.25 AU/kWh,1,Unknown,Unknown,Unknown,Unknown,-41.0498769,145.90733,Electric Highway Tasmania,"Type 2 (Socket Only), CHAdeMO",,Unknown,0,3477.437281511769,1.4422724620446135,16685,8,0,15,Residential,80788.43894670483,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",40.998425701619745,0.3010443252512677,Thursday,2023-06-30 12:57:39.029807136,BYD Atto 3,73.57990623822384,10.317070953452646
Unknown,2,Unknown,Unknown,Unknown,Unknown,-23.3821063,150.5132751,Yurika,"Type 2 (Socket Only), CHAdeMO",,Unknown,0,3624.171747631019,2.5228350555685233,10644,8,1,18,Public Use,73058.17268491881,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",69.9449540889379,0.38467528903296927,Monday,2022-12-01 08:20:45.587375808,MG ZS EV,60.014478617299545,12.619123007288652
Unknown,1,Unknown,Unknown,Unknown,Unknown,-23.3558309,150.5222122,Unknown,Unknown,,Unknown,1,3193.504568187681,0.7261859504646124,16386,7,0,10,Activity Centre,76827.63233389887,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",69.39937563136793,0.5587145589503204,Thursday,2020-10-08 09:01:59.929865576,BYD Atto 3,71.43273723176156,16.89876621961545
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7693688,150.7352534,Unknown,Unknown,,Unknown,1,3415.099607590609,2.3438300836876906,6781,4,2,5,Activity Centre,69216.67576930967,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",85.5232861912767,0.46838942130889144,Tuesday,2023-12-27 19:12:10.099357120,Tesla Model 3,70.48989824442347,9.449736109842949
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9791934,115.7649217,Unknown,Unknown,,Unknown,1,3401.0966213655715,0.7610669982400692,5909,9,1,11,Public Use,70184.1456436848,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",82.77758178352457,0.4442951059283742,Tuesday,2019-09-16 02:58:25.318527180,Tesla Model Y,61.54685632535937,10.307849360673007
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.280911,149.0994869,"Tesla, Inc.",Unknown,,Unknown,1,3926.1532984686146,1.443711221724732,16649,3,1,13,Mixed Use,69434.57270760187,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",50.45253116523693,0.5249362857163506,Wednesday,2019-10-20 06:08:37.592051432,BYD Atto 3,64.03020879088322,13.807285661273777
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.3333919,149.0432132,"Tesla, Inc.",Unknown,,Unknown,1,3141.3332250101334,1.204285725007261,8179,8,0,8,Activity Centre,68728.69218376272,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",73.59319355877896,0.635770231046145,Thursday,2021-06-04 07:13:25.844535360,Tesla Model Y,82.81295090685244,14.939704599874373
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.6784969,145.0730497,Evie Networks,Unknown,,Unknown,1,2041.6913844453613,2.0192592491523578,18168,7,1,18,Commercial,69316.47862533512,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",70.92110212232501,0.4676307638472611,Wednesday,2023-02-04 09:53:20.233781424,Tesla Model 3,64.69547100908454,21.808010661650957
Unknown,1,Unknown,Unknown,Unknown,Unknown,-29.0572225,152.0189641,NRMA,Unknown,,Unknown,1,2233.581433571774,0.5952257845421545,17394,3,2,13,Mixed Use,80911.75789360295,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",30.25204916082658,0.35925510704024055,Tuesday,2023-09-08 22:29:56.843950912,Tesla Model Y,70.52126467411634,14.817381429332347
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.7227909,144.5721618,Evie Networks,CHAdeMO,,Unknown,1,2633.651765554134,2.192805872559068,14665,7,0,12,Commercial,84737.21892272495,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",30.23872410581536,0.4777413908847432,Thursday,2023-12-11 19:13:00.596142624,Tesla Model Y,70.72056742874437,63.152562113840126
Unknown,2,Unknown,Unknown,Unknown,Unknown,-34.524747,138.9586197,NRMA,CHAdeMO,,Unknown,0,2124.957431686609,2.2758292918498593,14541,6,1,6,Industrial,65366.20807214081,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",70.01646999243762,0.30552216495226175,Tuesday,2020-11-29 15:23:14.973699592,Polestar 2,61.31369263508806,75.39197190070342
Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.9279602,145.1431387,Unknown,Unknown,,Unknown,0,2435.315966572251,1.0088022780559716,6787,7,1,17,Residential,77188.91360999766,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",36.12671237775736,0.4331383410522364,Thursday,2022-04-17 02:08:46.008182352,MG ZS EV,60.28427339780629,17.48143138687744
Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.3549489,145.7250878,NRMA,CHAdeMO,,Unknown,1,3212.1077975811286,1.9435837798415065,10952,3,2,18,Public Use,80969.29033135154,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",41.68370998927615,0.6840124267286961,Monday,2021-03-16 07:17:38.328462888,Tesla Model Y,78.70040235647907,50.96282241303079
Unknown,1,Unknown,Unknown,Unknown,Unknown,-28.0293919,153.434591,Unknown,Unknown,,Unknown,1,3716.8168643483796,2.7657324834254022,14829,4,2,6,Residential,72722.93990039719,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",55.08725893427852,0.663263577022382,Tuesday,2022-03-25 16:33:56.703682064,Tesla Model Y,77.84952800274824,17.444484621147645
Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.0035878,147.3947423,Unknown,Unknown,,Unknown,1,3716.2955551996515,0.6598355061817259,10636,3,0,8,Industrial,70351.63918026058,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",87.87980805442686,0.654749913528598,Monday,2021-01-11 07:21:00.315604912,Tesla Model Y,60.781551688072064,7.861154644330632
Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.757058,143.6683449,Unknown,Unknown,,Unknown,0,3836.2772242418455,2.62691686032688,19154,3,1,19,Industrial,72427.47247349052,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",36.851913026856415,0.30311338057844694,Wednesday,2021-10-01 18:19:08.801870256,MG ZS EV,71.00800270496187,21.93392408891064
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8810561,147.9849476,"Tesla, Inc.",Unknown,,Unknown,1,3407.885208677502,1.8808337129526835,10226,6,1,14,Mixed Use,74273.48976858324,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",77.21912545135386,0.31779635827540875,Wednesday,2021-03-12 00:53:51.794272360,Polestar 2,77.73841548806807,16.966069340669783
Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.4513659,145.2402838,EVolution,Unknown,,Unknown,0,3932.464461361441,1.1733956065012312,9167,9,1,12,Industrial,78442.38204731003,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",87.03710133986301,0.6243383714919815,Thursday,2021-08-04 02:22:13.956750448,BYD Atto 3,81.03503469612943,21.86061863386062
Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.5824743,145.9366036,Tasmanian Parks & Wildlife,Type 2 (Socket Only),,Unknown,0,3222.0520258034176,0.9754727414500783,13200,7,0,7,Public Use,84333.60516270055,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",78.79691786906461,0.32532840493141874,Thursday,2019-01-29 19:10:29.105786090,Hyundai Kona Electric,70.53053873350538,9.163915563518701
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8292531,145.056178,Tesla Supercharger,Unknown,,Unknown,1,2548.7288106240835,0.8184977960094179,5567,9,2,18,Activity Centre,81577.92381765827,Temperate Oceanic (Cfb),"08:00-10:00, 17:00-19:00",63.932829877508404,0.5802526118222449,Friday,2022-06-01 22:54:21.250730576,Tesla Model Y,84.75037289632921,7.742497869646485
Unknown,2,Unknown,Unknown,Unknown,Unknown,-24.327605,151.5605055,Yurika,"Type 2 (Socket Only), CHAdeMO",,Unknown,0,3102.129351165806,1.8341902629594087,7869,4,0,14,Commercial,78551.88333064121,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",49.91338922516818,0.47353760923046967,Thursday,2022-01-04 16:38:09.187609584,BYD Atto 3,78.80513489981367,18.204641691064374
Unknown,2,Unknown,Unknown,Unknown,Unknown,-19.5755234,147.404019,Yurika,"Type 2 (Socket Only), CHAdeMO",,Unknown,0,3742.415880107261,1.8764559183367044,15272,2,0,6,Mixed Use,82612.77335960825,Temperate Oceanic (Cfb),"07:00-09:00, 16:00-18:00",46.85807717803172,0.4728603843388979,Monday,2022-09-03 19:37:25.002922272,Tesla Model 3,76.87413545483712,12.359444986352063
Unknown,1,Unknown,Unknown,Unknown,Unknown,-19.2600757,146.8208282,ChargeStar,CHAdeMO,,Unknown,0,3263.2604422502623,0.8245695084375806,17975,8,1,7,Industrial,81030.54311236426,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",82.92624167703877,0.3838584635260082,Wednesday,2021-11-14 11:52:50.777323216,Tesla Model 3,80.63063165262855,95.96243030111074
Unknown,1,Unknown,Unknown,Unknown,Unknown,-32.9599116,151.6240709,Chargefox,Unknown,,Unknown,1,3842.5414541745477,0.4187358818380891,6212,9,2,10,Commercial,78404.14531412706,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",46.13756168846475,0.5062624539218007,Thursday,2021-10-07 02:18:51.969608416,BYD Atto 3,80.9051731384046,9.001390217773055
Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.243335,153.0156633,Yurika,"Type 2 (Socket Only), CHAdeMO",,Unknown,0,2966.8833348710727,2.063146642749838,19942,4,0,10,Mixed Use,79971.01884902152,Temperate Oceanic (Cfb),"08:00-10:00, 16:00-18:00",39.94867987336624,0.5182970086122012,Monday,2019-04-19 19:06:16.621858562,Tesla Model Y,70.07750950410313,18.882032133075157
Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.6379161,153.1355179,Yurika,"Type 2 (Socket Only), CHAdeMO",,Unknown,0,2940.8140931861967,0.21153037749264855,19228,8,1,14,Activity Centre,72536.70772090701,Temperate Oceanic (Cfb),"07:00-09:00, 17:00-19:00",86.72921385114773,0.6030447520550895,Thursday,2019-04-02 17:31:10.485096435,Tesla Model Y,82.29172487267606,16.861205762342962
