ID,Title,Latitude,Longitude,AccessComments,WheelchairAccess,Connectors,City,Temperature,Humidity,WindSpeed,DayOfWeek,HourOfDay,IsHoliday,DateCollected,CurrentDemand,WeatherMain_Clear,WeatherMain_Clouds,WeatherMain_Rain,TrafficDensity_High,TrafficDensity_Low,TrafficDensity_Medium,Season_Autumn,LagDemand_1hr,LagDemand_2hr,DayOfWeek_Num,TotalDemand
273867,bp pulse Hamilton,-27.437537,153.07008,,N/A,1,Hamilton,26.39,62,3.13,Wednesday,2,False,2025-04-30,57,False,True,False,True,False,False,True,,,2,57
273868,bp pulse Nambour,-26.630979038266453,152.960453125286,,N/A,1,Nambour,25.6,76,0.45,Wednesday,2,False,2025-04-30,92,False,True,False,False,False,True,True,,,2,92
273869,bp pulse Blacksoil,-27.579063,152.712931,,N/A,1,Blacksoil,26.8,57,1.03,Wednesday,2,False,2025-04-30,87,False,True,False,True,False,False,True,,,2,87
273870,bp pulse Seven Hills,-33.76725,150.952041,,N/A,1,Seven Hills,17.97,68,2.68,Wednesday,2,False,2025-04-30,70,False,True,False,False,True,False,True,,,2,70
273904,Leppington Village Shopping Centre,-33.961508128351525,150.80570305129015,,N/A,1,Leppington,17.37,69,1.34,Wednesday,2,False,2025-04-30,100,False,False,True,True,False,False,True,,,2,100
273933,Chargefox,-33.770837178135245,150.84515556849738,,N/A,1,Rooty Hill,18.2,67,5.66,Wednesday,2,False,2025-04-30,37,False,False,True,False,False,True,True,,,2,37
273935,The Mount Druitt Hub,-33.767499717192706,150.82239944831394,Charge point is located in black lamp post,N/A,1,Mount Druitt,18.14,68,5.66,Wednesday,2,False,2025-04-30,86,False,False,True,False,True,False,True,,,2,86
274000,Kings Park (WA EV Network),-31.966752218660034,115.8223778363822,,N/A,2,West Perth,24.67,39,6.69,Wednesday,2,False,2025-04-30,100,True,False,False,False,False,True,True,,,2,100
274056,Ampol Foodary Penrith,-33.7430336465433,150.69296375875626,,N/A,2,Penrith,18.19,71,5.66,Wednesday,2,False,2025-04-30,78,False,True,False,True,False,False,True,,,2,78
274072,Electric Highway Tasmania - Kingston,-42.975674,147.311542,,N/A,2,Kingston,12.95,71,0.45,Wednesday,2,False,2025-04-30,69,False,True,False,True,False,False,True,,,2,69
274073,ENGIE - Royal Australian Mint,-35.31872,149.093821,,N/A,2,Deakin,14.43,65,6.26,Wednesday,2,False,2025-04-30,66,False,True,False,False,True,False,True,,,2,66
274074,Yea Supercharger,-37.21006161015167,145.4261473877039,,N/A,1,Yea,18.57,48,3.62,Wednesday,2,False,2025-04-30,14,False,True,False,False,True,False,True,,,2,14
274075,Geelong Supercharger,-38.064796504586276,144.38238251338635,,N/A,1,Corio,16.95,60,5.66,Wednesday,2,False,2025-04-30,97,False,True,False,False,False,True,True,,,2,97
274102,Morley Sport and Recreation Centre,-31.89248383322912,115.89594640150904,,N/A,2,Morley,24.71,41,5.66,Wednesday,2,False,2025-04-30,100,True,False,False,True,False,False,True,,,2,100
274328,North Bellarine Aquatic Centre,-38.188088367705056,144.55520001587047,,N/A,4,Curlewis,16.64,55,5.66,Wednesday,2,False,2025-04-30,75,True,False,False,True,False,False,True,,,2,75
274586,Ampol Kilsyth,-37.82365941817221,145.2959481777906,,N/A,2,Kilsyth South,17.17,43,0.89,Wednesday,2,False,2025-04-30,59,True,False,False,True,False,False,True,,,2,59
278525,Ampol Waitara,-33.71060645301792,151.1025062095589,,N/A,1,Waitara,16.99,70,2.24,Wednesday,2,False,2025-04-30,50,False,True,False,False,False,True,True,,,2,50
278541,HBF Arena - Joondalup,-31.73530856799269,115.76057078337675,,N/A,1,Joondalup,25.1,42,5.03,Wednesday,2,False,2025-04-30,23,True,False,False,False,True,False,True,,,2,23
279179,Ampol Foodary Pheasants Nest Northbound,-34.2829974272134,150.63679286992692,,N/A,2,Pheasants Nest,13.83,75,4.05,Wednesday,2,False,2025-04-30,38,False,False,True,False,False,True,True,,,2,38
279180,Ampol Foodary Pheasants Nest Southbound,-34.2834466714301,150.63939668827243,,N/A,2,Pheasants Nest ,13.83,75,4.05,Wednesday,2,False,2025-04-30,52,False,False,True,False,False,True,True,,,2,52
279191,Wallan,-37.413967109460415,144.9791065326649,,N/A,2,Wallan,14.62,65,3.58,Wednesday,2,False,2025-04-30,80,False,True,False,False,False,True,True,,,2,80
279254,Coogee Supercharger,-32.102866290875234,115.76244884692244,Parking lot closed at 23:30 every night.,N/A,1,,23.95,38,6.69,Wednesday,2,False,2025-04-30,85,True,False,False,True,False,False,True,,,2,85
280044,Apex Energy Australia,-34.991588982756106,138.57595688588066,,N/A,1,,17.76,50,6.69,Wednesday,2,False,2025-04-30,80,False,True,False,False,False,True,True,,,2,80
280195,BP Pulse Ferny Grove,-27.402355423317843,152.93697981150945,,N/A,1,Brisbane,26.47,62,3.13,Wednesday,2,False,2025-04-30,25,False,True,False,False,True,False,True,,,2,25
280205,NRMA - Joondalup,-31.75771714527498,115.77154643221121,,N/A,2,Joondalup,25.07,42,5.09,Wednesday,2,False,2025-04-30,58,True,False,False,False,True,False,True,,,2,58
280226,Rocland Nuriootpa,-34.4602252,138.9866954,6 stations available Info from Plugshare.,N/A,3,Nuriootpa ,16.44,44,5.25,Wednesday,2,False,2025-04-30,94,True,False,False,False,True,False,True,,,2,94
280253,Beatty Park Leisure Centre,-31.936258468207264,115.8497013709943,,N/A,1,North Perth,24.64,40,6.69,Wednesday,2,False,2025-04-30,53,True,False,False,True,False,False,True,,,2,53
280715,Thornlie Square Mall,-32.05512902897771,115.96339054908071,,N/A,3,Thornlie,24.12,40,6.69,Wednesday,2,False,2025-04-30,16,True,False,False,False,True,False,True,,,2,16
295979,Barrenjoey Road,-33.597285174014345,151.31997898476163,,N/A,2,,18.38,78,1.34,Wednesday,2,False,2025-04-30,70,False,True,False,False,True,False,True,,,2,70
295989,Evie Mornington,-38.22449869065465,145.03964281641652,,N/A,3,Mornington,17.87,63,3.13,Wednesday,2,False,2025-04-30,60,True,False,False,False,False,True,True,,,2,60
296032,Engie Monash University,-38.15200425352916,145.13493764315962,,N/A,2,Melbourne,17.68,63,3.13,Wednesday,2,False,2025-04-30,11,True,False,False,False,False,True,True,,,2,11
296033,Evie Warrigul,-38.16759449972774,145.95340965722312,,N/A,2,Warragul,13.96,56,2.84,Wednesday,2,False,2025-04-30,85,False,True,False,False,True,False,True,,,2,85
296038,KFC Goulburn,-34.772316512568395,149.69267286725506,,N/A,1,Goulburn,10.27,90,2.68,Wednesday,2,False,2025-04-30,61,False,False,True,True,False,False,True,,,2,61
296045,Tesla Superchargers Yass,-34.84380365342569,148.9141018891671,,N/A,1,Yass,15.84,63,1.34,Wednesday,2,False,2025-04-30,35,False,True,False,False,False,True,True,,,2,35
297042,AmpCharge Charging Station,-33.765456662016454,150.62149884005026,,N/A,2,Glenbrook,16.81,73,4.55,Wednesday,2,False,2025-04-30,80,False,True,False,False,True,False,True,,,2,80
297730,Ellendon Street,-35.25805966511065,149.4398991158709,,N/A,1,Bungendore,14.27,68,2.24,Wednesday,2,False,2025-04-30,95,False,True,False,False,False,True,True,,,2,95
298207,Opposite Malbara Crescent,-33.741938777072164,151.21364536627425,,N/A,1,Frenchs Forest,16.86,74,2.68,Wednesday,2,False,2025-04-30,55,False,True,False,False,True,False,True,,,2,55
298208,Blackbutts Road,-33.741938777072164,151.21364536627425,,N/A,1,Frenchs Forest,16.86,74,2.68,Wednesday,2,False,2025-04-30,47,False,True,False,False,False,True,True,,,2,47
299804,EPM,-31.97974757849547,115.97197588423592,Please adhere to entry and exit signs into driveway during working hours and days 5am-5pm Monday to Friday,N/A,1,,24.33,40,6.69,Wednesday,2,False,2025-04-30,71,True,False,False,True,False,False,True,,,2,71
299879,Chargefox Charging Station,-34.07085887727317,150.80665583075495,,N/A,2,Campbelltown,17.26,70,5.36,Wednesday,2,False,2025-04-30,72,False,False,True,False,False,True,True,,,2,72
300146,Bay Trail,-38.00841347461177,145.0848841496986,,N/A,2,Moordialloc,18.01,61,5.61,Wednesday,2,False,2025-04-30,82,True,False,False,False,True,False,True,,,2,82
300147,Bridge Street,-37.94495495500977,145.00192929573643,,N/A,2,Hampton,18.06,60,2.24,Wednesday,2,False,2025-04-30,12,True,False,False,True,False,False,True,,,2,12
300148,Tesla Supercharger Brighton East,-37.907528089556905,145.01117779850802,,N/A,1,Brighton East,17.95,59,2.24,Wednesday,2,False,2025-04-30,36,True,False,False,True,False,False,True,,,2,36
300149,Telsa Supercharger Box Hill,-37.837816422984424,145.1346849142019,,N/A,1,Box Hill South,17.42,56,2.24,Wednesday,2,False,2025-04-30,29,True,False,False,True,False,False,True,,,2,29
300150,BP Pulse Cranbourne,-38.110286646748186,145.2640707648552,,N/A,2,Cranbourne West,17.36,64,1.34,Wednesday,2,False,2025-04-30,89,True,False,False,False,False,True,True,,,2,89
300151,Engie Cranbourne Park,-38.10907515763703,145.28176239248455,,N/A,2,,17.28,64,1.34,Wednesday,2,False,2025-04-30,91,True,False,False,True,False,False,True,,,2,91
300152,Evie Cranbourne Homemaker Centre,-38.08489638497555,145.27849713747787,,N/A,2,Cranbourne,17.39,64,1.34,Wednesday,2,False,2025-04-30,84,True,False,False,False,False,True,True,,,2,84
300155,Tesla Supercharger Campbellfield,-37.68912458660884,144.95662465559099,,N/A,1,Campbellfield,17.11,58,7.2,Wednesday,2,False,2025-04-30,50,False,True,False,True,False,False,True,,,2,50
300418,Watermarc Carpark (LG),-37.70397622211952,145.10521824749753,,N/A,1,,17.35,56,2.24,Wednesday,2,False,2025-04-30,22,True,False,False,False,False,True,True,,,2,22
300801,Willowbank Raceway,-27.68917090278832,152.6532223508002,Located in carpark off Champions Way. ,N/A,1, Willowbank,26.94,54,1.03,Wednesday,2,False,2025-04-30,40,False,True,False,True,False,False,True,,,2,40
300856,BP Pulse Northbound ,-32.30935248843228,115.83043488599236,,N/A,1,Perth,23.79,43,2.68,Wednesday,2,False,2025-04-30,94,True,False,False,True,False,False,True,,,2,94
302397,Miller Grove,-37.875016711913474,145.128081929617,,N/A,1,,17.2,57,2.24,Wednesday,2,False,2025-04-30,34,True,False,False,True,False,False,True,,,2,34
302585,BP South Bound,-32.30983528619279,115.83240066607163,,N/A,1,,23.79,43,2.68,Wednesday,2,False,2025-04-30,49,True,False,False,False,False,True,True,,,2,49
303446,K Park Playhouse Lane,-34.925115,138.595206,Monday to Thursday 5:00am - 12:30am Friday & weekends 5:00am - 2:00am,N/A,2,Adelaide,17.57,51,7.72,Wednesday,2,False,2025-04-30,60,False,True,False,True,False,False,True,,,2,60
303716,NRMA Midland ,-31.8962683,116.01022,,N/A,2,Midland ,24.57,41,5.66,Wednesday,2,False,2025-04-30,61,True,False,False,True,False,False,True,,,2,61
304318,Hunter Street,-27.596393387636958,152.7462094147789,,N/A,2,,26.94,56,1.03,Wednesday,2,False,2025-04-30,22,False,True,False,True,False,False,True,,,2,22
304335,All Saints College,-32.048870705546086,115.86542217360795,,N/A,1,Bull Creek,24.34,38,6.69,Wednesday,2,False,2025-04-30,31,True,False,False,False,True,False,True,,,2,31
304358,NRMA Mandurah,-32.50979875144507,115.73981288369129,,N/A,2,Mandurah,23.35,45,5.25,Wednesday,2,False,2025-04-30,74,True,False,False,True,False,False,True,,,2,74
304459,RAA Charge Brickworks,-34.9131230518513,138.56301692754607,,N/A,3,Torrensville,18.24,48,6.69,Wednesday,2,False,2025-04-30,33,False,True,False,True,False,False,True,,,2,33
305540,Autobahn Armadale,-32.14798632595281,115.98536350907739,,N/A,1,"Armadale, ",23.68,41,6.69,Wednesday,2,False,2025-04-30,76,True,False,False,False,True,False,True,,,2,76
305975,Armadale City,-32.150681222892466,116.01697710197169,,N/A,4,Armadale,23.4,42,6.69,Wednesday,2,False,2025-04-30,84,True,False,False,False,True,False,True,,,2,84
306072,Ampol Foodary North Yunderup,-32.5671631849554,115.79829772601357,,N/A,2,North Yunderup,23.92,39,5.04,Wednesday,2,False,2025-04-30,50,True,False,False,True,False,False,True,,,2,50
306224,Perth City Supercharger,-31.953457974189973,115.83912294028778,Parking free,N/A,1,Perth,24.55,39,6.69,Wednesday,2,False,2025-04-30,89,True,False,False,True,False,False,True,,,2,89
306743,Armadale Fitness and Auqatic Center,-32.13378217875158,116.00360230509733,,N/A,1,Armadale City,23.7,42,6.69,Wednesday,2,False,2025-04-30,27,True,False,False,True,False,False,True,,,2,27
306858,Buckland Kent St,-42.60669976786134,147.7185327664647,"Access Kent St, by turning into Buckland Rd from Tasman Hwy.",N/A,1,Buckland,12.4,55,2.47,Wednesday,2,False,2025-04-30,54,False,True,False,False,True,False,True,,,2,54
306891,Buckland Kent St,-42.60668821556477,147.71852154472168,,N/A,1,Buckland,12.4,55,2.47,Wednesday,2,False,2025-04-30,73,False,True,False,False,False,True,True,,,2,73
307477,Melville City - City Hall,-32.03255844314117,115.83235548321863,,N/A,1,Melville City,24.32,38,6.69,Wednesday,2,False,2025-04-30,59,True,False,False,False,True,False,True,,,2,59
307478,Melville City - LeisureFit,-32.03968803198156,115.83200365710911,,N/A,1,Melville City,24.37,38,6.69,Wednesday,2,False,2025-04-30,98,True,False,False,False,False,True,True,,,2,98
307698,Eastlake Parade - Streetlight SL217828,-35.312486897855344,149.14620754929297,,N/A,1,Kingston,14.74,65,6.26,Wednesday,2,False,2025-04-30,27,False,True,False,True,False,False,True,,,2,27
307759,Ampol Foodary,-38.24620744489461,143.98330610676584,,N/A,2,Winchelsea,17.11,62,4.98,Wednesday,2,False,2025-04-30,99,False,True,False,False,True,False,True,,,2,99
307763,Evie Cowes,-38.4507421042261,145.2404278198406,,N/A,2,Cowes,17.73,57,7.83,Wednesday,2,False,2025-04-30,16,True,False,False,False,False,True,True,,,2,16
307764,Trentham Visitor Information Centre,-37.38857348160439,144.32539419117688,,N/A,2,Trentham,13.42,53,5.54,Wednesday,2,False,2025-04-30,71,False,True,False,False,False,True,True,,,2,71
307769,Evie Barabool Heights Plaza,-38.16095627974979,144.30595213669608,,N/A,2,Highton,16.87,61,5.66,Wednesday,2,False,2025-04-30,99,False,True,False,False,True,False,True,,,2,99
307770,Geelong West Veledrome,-38.129239527848746,144.34542725752488,,N/A,1,Geelong West,16.94,62,6.17,Wednesday,2,False,2025-04-30,25,False,True,False,False,True,False,True,,,2,25
307773,Ampcharge Cheltenham,-37.99571529046778,145.182222569087,,N/A,1,Keysborough,17.85,61,2.68,Wednesday,2,False,2025-04-30,72,True,False,False,False,True,False,True,,,2,72
307774,Ampcharge Sandown,-37.94161999001956,145.16671110078272,,N/A,1,Sandown,17.56,58,2.68,Wednesday,2,False,2025-04-30,35,True,False,False,False,False,True,True,,,2,35
307775,ENGIE - Chadstone 2,-37.88820940951108,145.08494077130194,,N/A,1,Chadstone,17.68,59,2.24,Wednesday,2,False,2025-04-30,93,True,False,False,False,True,False,True,,,2,93
307788,Ampcharge Barkly Square,-37.776585212413124,144.9639271835984,,N/A,1,Brunswick,17.56,58,7.2,Wednesday,2,False,2025-04-30,32,False,True,False,False,True,False,True,,,2,32
307898,Riverton Mall,-32.039141558623534,115.90778289825715,,N/A,4,Riverton,24.39,40,6.69,Wednesday,2,False,2025-04-30,91,True,False,False,False,False,True,True,,,2,91
307988,Evie Richmond Library,-37.825531454943984,144.99874510755922,,N/A,1,Richmond,17.79,60,2.68,Wednesday,2,False,2025-04-30,29,True,False,False,False,True,False,True,,,2,29
307989,Woolworths Fishermans Bend,-37.8313475403691,144.92982685129846,,N/A,1,Fishermans Bend,17.87,59,7.2,Wednesday,2,False,2025-04-30,84,False,True,False,False,False,True,True,,,2,84
307990,Woolworths Yass,-34.845647791374056,148.9156385427242,,N/A,1,Yass,15.77,63,1.34,Wednesday,2,False,2025-04-30,95,False,True,False,False,False,True,True,,,2,95
308225,BP Pulse,-37.7557555131601,144.7410636793341,,N/A,1,Caroline Springs,17.93,58,7.2,Wednesday,2,False,2025-04-30,34,False,True,False,True,False,False,True,,,2,34
308226,Ampcharge Werribee,-37.899759968148494,144.6650849021937,,N/A,1,Werribee,17.89,58,0.89,Wednesday,2,False,2025-04-30,16,True,False,False,True,False,False,True,,,2,16
308227,Lollypop Creek Community Centre,-37.909988077571576,144.61367550280465,,N/A,1,Harpley,17.71,56,5.66,Wednesday,2,False,2025-04-30,56,True,False,False,False,False,True,True,,,2,56
308228,Toyota Altona,-37.832781169763166,144.82753568527227,,N/A,2,Altona,17.99,58,7.2,Wednesday,2,False,2025-04-30,58,False,True,False,False,False,True,True,,,2,58
308229,Evie Glen Gala Village,-37.79308442111111,144.7896023171707,,N/A,2,Sunshine West,17.91,57,7.2,Wednesday,2,False,2025-04-30,13,False,True,False,True,False,False,True,,,2,13
308263,Evie Bannockburn,-38.04790103443605,144.17035966698813,,N/A,2,Bannockburn,16.53,61,5.16,Wednesday,2,False,2025-04-30,33,False,True,False,False,False,True,True,,,2,33
308264,Evie Yarra Juncion,-37.78094746065134,145.61331093083584,,N/A,2,Yarra Junction,16.24,72,3.08,Wednesday,2,False,2025-04-30,44,False,True,False,True,False,False,True,,,2,44
308265,Tesla Supercharger Goulburn South,-34.77317841750358,149.69280797132302,,N/A,1,Goulburn,10.27,90,2.68,Wednesday,2,False,2025-04-30,34,False,False,True,False,False,True,True,,,2,34
308593,Jolt Berwick Springs Hotel,-38.05976565896848,145.33777518791914,,N/A,2,Berwick,17.48,64,2.24,Wednesday,2,False,2025-04-30,28,True,False,False,False,True,False,True,,,2,28
308594,Jolt Black Rock,-37.97570246970103,145.01742302760965,,N/A,2,Black Rock,18.04,60,2.24,Wednesday,2,False,2025-04-30,53,True,False,False,False,True,False,True,,,2,53
308595,Jolt Cheltenham,-37.95675410011873,145.0413433811873,,N/A,2,Cheltenham,17.86,60,2.24,Wednesday,2,False,2025-04-30,26,True,False,False,False,True,False,True,,,2,26
308596,Tesla Supercharger Oakleigh Repair Centre,-37.91568317695367,145.10327868938475,,N/A,1,Oakleigh South,17.62,59,2.24,Wednesday,2,False,2025-04-30,85,True,False,False,False,True,False,True,,,2,85
308597,Evie Chirnside Park,-37.761143550893365,145.3120760296531,,N/A,2,Chirnside Park,17.17,38,0.89,Wednesday,2,False,2025-04-30,52,True,False,False,False,True,False,True,,,2,52
308598,Evie Healsville,-37.65406544922198,145.51428135787194,,N/A,2,Healsville,16.66,70,1.79,Wednesday,2,False,2025-04-30,26,False,True,False,False,False,True,True,,,2,26
308599,RACV Healsville,-37.65071911937986,145.50301488024843,,N/A,2,Healsville,16.59,70,1.79,Wednesday,2,False,2025-04-30,95,False,True,False,False,True,False,True,,,2,95
308738,Tesla Supercharger Bankstown,-33.933123083981414,151.0285550577326,,N/A,1,Bankstown,17.83,70,12.35,Wednesday,2,False,2025-04-30,64,False,True,False,False,False,True,True,,,2,64
308742,Livingstone Market Mall,-32.08562557744585,115.915856491348,,N/A,2,Canning Vale,24.07,40,6.69,Wednesday,2,False,2025-04-30,71,True,False,False,False,False,True,True,,,2,71
308750,Tesla Supercharger South Melbourne,-37.83227022248282,144.9609633571161,,N/A,1,South Melbourne,17.86,59,3.13,Wednesday,2,False,2025-04-30,42,True,False,False,True,False,False,True,,,2,42
308826,Evie Beaudesart,-27.989984369173,152.99919697266995,,N/A,1,Beaudesart,24.46,63,1.26,Wednesday,2,False,2025-04-30,35,True,False,False,False,False,True,True,,,2,35
308827,Evie Beenleigh,-27.714126734730037,153.18962982741107,,N/A,1,Beenleigh,24.37,66,0.74,Wednesday,2,False,2025-04-30,47,False,True,False,False,True,False,True,,,2,47
308828,Ampcharge Reedy Creek,-28.093761590025125,153.39130286982396,,N/A,2,Reedy Creek,25.6,64,4.63,Wednesday,2,False,2025-04-30,60,False,True,False,False,False,True,True,,,2,60
308829,Tesla Supercharger Runaway Bay,-27.9133368394958,153.40052953561377,,N/A,1,Runaway Bay,25.57,68,1.34,Wednesday,2,False,2025-04-30,99,True,False,False,True,False,False,True,,,2,99
309473,Jamison Plaza,-35.253593432980516,149.07064139540887,,N/A,2,Macquarie,14.45,65,6.26,Wednesday,2,False,2025-04-30,73,False,True,False,False,True,False,True,,,2,73
311246,RAA Charge Burnside,-34.93801594919658,138.6425800415402,,N/A,1,Tusmore,17.63,50,6.69,Wednesday,2,False,2025-04-30,57,False,True,False,True,False,False,True,,,2,57
311308,Tesla Destination Charger,-33.883393295749826,151.1945968746586,At Parking B2 level near the exit to Bay Street.,N/A,1,Broadway,17.92,73,12.35,Wednesday,2,False,2025-04-30,46,False,True,False,True,False,False,True,,,2,46
